t#bar{t} btag_heavy up,	0.208474521	0.206797005	0.245387729	0.247208715	0.119662830	0.118968518	0.029838734	0.030030394	0.396636186	0.396995367
t#bar{t} btag_light up,	0.209120318	0.206797005	0.244443638	0.247208715	0.119360482	0.118968518	0.030600168	0.030030394	0.396475394	0.396995367
t#bar{t} csv_heavy up,	0.208572636	0.206797005	0.244983956	0.247208715	0.120170511	0.118968518	0.028423244	0.030030394	0.397849654	0.396995367
t#bar{t} csv_light up,	0.209330159	0.206797005	0.242940085	0.247208715	0.124087181	0.118968518	0.027190635	0.030030394	0.396451940	0.396995367
t#bar{t} tracking up,	0.208686609	0.206797005	0.243492225	0.247208715	0.123222341	0.118968518	0.026165927	0.030030394	0.398432899	0.396995367
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.209131231	0.206797005	0.244322318	0.247208715	0.121452272	0.118968518	0.028549188	0.030030394	0.396544991	0.396995367
t#bar{t} jec_RelativeFSR down,	0.208594886	0.206797005	0.245306026	0.247208715	0.119382745	0.118968518	0.029349093	0.030030394	0.397367249	0.396995367
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.208508870	0.206797005	0.245685407	0.247208715	0.118891870	0.118968518	0.031198144	0.030030394	0.395715709	0.396995367
t#bar{t} jec_FlavorPureGluon down,	0.208458529	0.206797005	0.245797259	0.247208715	0.120309902	0.118968518	0.029470809	0.030030394	0.395963502	0.396995367
t#bar{t} jec_FlavorPureQuark down,	0.208599795	0.206797005	0.244051535	0.247208715	0.123038751	0.118968518	0.028481983	0.030030394	0.395827936	0.396995367
t#bar{t} jec_FlavorPureCharm down,	0.208211636	0.206797005	0.244601067	0.247208715	0.122597840	0.118968518	0.028461818	0.030030394	0.396127639	0.396995367
t#bar{t} jec_FlavorPureBottom down,	0.208604962	0.206797005	0.242288244	0.247208715	0.122452521	0.118968518	0.029373081	0.030030394	0.397281192	0.396995367
t#bar{t} jer down,	0.208941243	0.206797005	0.243500114	0.247208715	0.123485885	0.118968518	0.028315526	0.030030394	0.395757232	0.396995367
t#bar{t} btag_heavy down,	0.208067604	0.206797005	0.243717600	0.247208715	0.122393138	0.118968518	0.027992758	0.030030394	0.397828900	0.396995367
t#bar{t} btag_light down,	0.207735626	0.206797005	0.247761841	0.247208715	0.116631702	0.118968518	0.032123454	0.030030394	0.395747377	0.396995367
t#bar{t} csv_heavy down,	0.207963561	0.206797005	0.243086907	0.247208715	0.122217556	0.118968518	0.029462733	0.030030394	0.397269243	0.396995367
t#bar{t} csv_light down,	0.208618320	0.206797005	0.242448881	0.247208715	0.126121637	0.118968518	0.024997054	0.030030394	0.397814109	0.396995367
t#bar{t} tracking down,	0.208230123	0.206797005	0.245659595	0.247208715	0.118427221	0.118968518	0.031195604	0.030030394	0.396487457	0.396995367
t#bar{t} evtgen,	0.215058241	0.206797005	0.256780762	0.247208715	0.079105869	0.118968518	0.059202887	0.030030394	0.389852240	0.396995367
t#bar{t} m=171.5,	0.211647489	0.206797005	0.237548043	0.247208715	0.113117846	0.118968518	0.051107954	0.030030394	0.386578668	0.396995367
t#bar{t} m=173.5,	0.203995842	0.206797005	0.245772266	0.247208715	0.110270714	0.118968518	0.040342228	0.030030394	0.399618950	0.396995367
t#bar{t} Herwig++,	0.208503549	0.206797005	0.248290514	0.247208715	0.103323631	0.118968518	0.044528379	0.030030394	0.395353926	0.396995367
t#bar{t} isr up,	0.207615134	0.206797005	0.246475863	0.247208715	0.104827956	0.118968518	0.044931200	0.030030394	0.396149848	0.396995367
t#bar{t} isr dn,	0.202653411	0.206797005	0.261328755	0.247208715	0.089230839	0.118968518	0.057605331	0.030030394	0.389181664	0.396995367
t#bar{t} fsr up,	0.211412399	0.206797005	0.249652902	0.247208715	0.115437475	0.118968518	0.028529241	0.030030394	0.394967982	0.396995367
t#bar{t} fsr dn,	0.208175375	0.206797005	0.252836678	0.247208715	0.109536857	0.118968518	0.042601518	0.030030394	0.386849572	0.396995367
t#bar{t} hdamp up,	0.205435745	0.206797005	0.250853393	0.247208715	0.116534064	0.118968518	0.029668359	0.030030394	0.397508439	0.396995367
t#bar{t} hdamp dn,	0.207158781	0.206797005	0.244155145	0.247208715	0.107822752	0.118968518	0.046603685	0.030030394	0.394259637	0.396995367
t#bar{t} UEup,	0.205661158	0.206797005	0.262992025	0.247208715	0.099232213	0.118968518	0.040564973	0.030030394	0.391549630	0.396995367
t#bar{t} UEdn,	0.215043611	0.206797005	0.235137376	0.247208715	0.128255315	0.118968518	0.024723679	0.030030394	0.396840020	0.396995367
t#bar{t} cflip,	0.207683673	0.206797005	0.246411423	0.247208715	0.119127578	0.118968518	0.036680569	0.030030394	0.390096758	0.396995367
t#bar{t} ERDon,	0.206742263	0.206797005	0.249125157	0.247208715	0.124412720	0.118968518	0.020414258	0.030030394	0.399305602	0.396995367
t#bar{t} QCDbased,	0.207937879	0.206797005	0.247730137	0.247208715	0.102081464	0.118968518	0.039960206	0.030030394	0.402290314	0.396995367
t#bar{t} gluon move,	0.209073851	0.206797005	0.249063511	0.247208715	0.111739800	0.118968518	0.033083096	0.030030394	0.397039742	0.396995367
