t#bar{t} m=173.5,	0.204709071	0.207235886	0.247651633	0.250158370	0.110703878	0.115854763	0.048344437	0.041628386	0.388590981	0.385122595
t#bar{t} Herwig++,	0.209209747	0.207235886	0.250538776	0.250158370	0.104374208	0.115854763	0.050565740	0.041628386	0.385311529	0.385122595
t#bar{t} isr up,	0.208315400	0.207235886	0.249510376	0.250158370	0.103182420	0.115854763	0.054150970	0.041628386	0.384840834	0.385122595
t#bar{t} isr dn,	0.204258071	0.207235886	0.262808873	0.250158370	0.091556125	0.115854763	0.061649010	0.041628386	0.379727921	0.385122595
t#bar{t} fsr up,	0.211221794	0.207235886	0.253335339	0.250158370	0.110727057	0.115854763	0.042071881	0.041628386	0.382643929	0.385122595
t#bar{t} fsr dn,	0.208578215	0.207235886	0.256586531	0.250158370	0.106924096	0.115854763	0.051165060	0.041628386	0.376746098	0.385122595
t#bar{t} hdamp up,	0.205651665	0.207235886	0.254460199	0.250158370	0.112897442	0.115854763	0.041139692	0.041628386	0.385851002	0.385122595
t#bar{t} hdamp dn,	0.207839192	0.207235886	0.246897042	0.250158370	0.108513690	0.115854763	0.052610475	0.041628386	0.384139601	0.385122595
t#bar{t} UEup,	0.206952750	0.207235886	0.265766034	0.250158370	0.096471081	0.115854763	0.049884466	0.041628386	0.380925668	0.385122595
t#bar{t} UEdn,	0.214865824	0.207235886	0.239319746	0.250158370	0.123133285	0.115854763	0.038123362	0.041628386	0.384557782	0.385122595
t#bar{t} pileup up,	0.209877443	0.207235886	0.243733301	0.250158370	0.120215276	0.115854763	0.042512096	0.041628386	0.383661885	0.385122595
t#bar{t} pileup down,	0.205263184	0.207235886	0.255274486	0.250158370	0.112690230	0.115854763	0.040724443	0.041628386	0.386047656	0.385122595
t#bar{t} trig efficiency correction up,	0.207975628	0.207235886	0.251215717	0.250158370	0.112242196	0.115854763	0.042513845	0.041628386	0.386052615	0.385122595
t#bar{t} trig efficiency correction down,	0.207904400	0.207235886	0.251430243	0.250158370	0.111977092	0.115854763	0.042633222	0.041628386	0.386055043	0.385122595
t#bar{t} sel efficiency correction up,	0.208044928	0.207235886	0.251162190	0.250158370	0.112207490	0.115854763	0.042518928	0.041628386	0.386066464	0.385122595
t#bar{t} sel efficiency correction down,	0.207833625	0.207235886	0.251484676	0.250158370	0.112011749	0.115854763	0.042628478	0.041628386	0.386041471	0.385122595
t#bar{t} b fragmentation up,	0.208871194	0.207235886	0.252642693	0.250158370	0.102761104	0.115854763	0.048290385	0.041628386	0.387434624	0.385122595
t#bar{t} b fragmentation down,	0.207933356	0.207235886	0.249650133	0.250158370	0.117717488	0.115854763	0.039239968	0.041628386	0.385459055	0.385122595
t#bar{t} Peterson Frag,	0.208421056	0.207235886	0.252344676	0.250158370	0.110418791	0.115854763	0.041488137	0.041628386	0.387327340	0.385122595
t#bar{t} semilep BR up,	0.207815265	0.207235886	0.251403259	0.250158370	0.112377520	0.115854763	0.042321849	0.041628386	0.386082106	0.385122595
t#bar{t} semilep BR down,	0.208027412	0.207235886	0.251457507	0.250158370	0.111823793	0.115854763	0.042845007	0.041628386	0.385846281	0.385122595
t#bar{t} ERDon,	0.207088192	0.207235886	0.251823642	0.250158370	0.119867343	0.115854763	0.034974930	0.041628386	0.386245893	0.385122595
t#bar{t} QCDbased,	0.208469078	0.207235886	0.251987733	0.250158370	0.099137490	0.115854763	0.049448719	0.041628386	0.390956980	0.385122595
t#bar{t} gluon move,	0.209474361	0.207235886	0.252006346	0.250158370	0.109686811	0.115854763	0.043233294	0.041628386	0.385599187	0.385122595
